transcript,comic_id
"- ZZZ I can't sleep, mom! Dad's snoring too loud!
- zZZzZZzzzZz I bought some of these ""No-Snore"" strips! Here, put one on his nose!
- Z It's not helping! Maybe you didn't put it in the right spot! Try another one.
- ZZZZ That one didn't help, either! Your father is a heavy-duty snorer! Put another one on!
- ZZZ I give up! I'm going to sleep downstairs! Me, too!
-",dr000507
"- 'bye, Ralph! Where are YOU going tonight?
- I volunteered to be on the little league board. We're having an emergency meeting!
- We're going to discuss all of the parents who take the game too seriously and ruin all the fun.
- So, in other words, it could be a long meeting! I'll leave the porch light on.",dr000508
"- 'bye, Ralph! NOW where are you going??
- Tonight is Ladies' enrichment night at the church!
- Make sure the kids eat something healthy for dinner!
- Are you sure ""McFlurries"" are healthy? I'm told dairy products are part of a well-balanced diet!",dr000509
"- 'bye, Ralph! You're going out AGAIN??
- Tonight is Bunco night. What's ""Bunco""?
- It's a dice game all the women in the Cul-de-Sac play once a month. Is it legal? Of course it's legal.
- ...I think! See you on ""America's most wanted"".",dr000510
"- 'bye, Ralph! Where are you off to tonight, honeybunch?
- I have a P.T.A. meeting. Are you aware that you've gone someplace every night this week?
- Well, it's not MY fault!
- Being a stay-at-home mom takes a lot of time away from my family!",dr000511
"- 'bye, Ralph! Let's see...Monday night you had a board meeting...
- Tuesday, it was a church meeting...Wednesday was Bunco...Thursday was P.T.A....
- What's tonight? A Tupperware party? No, I'm just going to my book club meeting.
- I've got to have ONE night for myself!",dr000512
"- Bye, Ralph! It's only eight A.M.! Where are you going??
- I volunteered to work in the little league snack bar this morning. Then, I've offered to watch Judy's kids while she goes shopping!
- After that, I have to bake pies for the church social, and than I'm scheduled to help out in the library!
- She ought to get a full time job so she can relax!",dr000513
"-
-
-
-
-
-
-
- Breakfast in bed?? What a surprise!! HAPPY MOTHER'S DAY! Sorry about the kitchen!",dr000514
"- ...Sigh...I don't believe it. What now?
- My brother finally landed a good job, but now he's decided to quit so he can pursue his dream of becoming a ventriloquist!
- YES! Why are you so glad about that?
- Your side of the family has regained the lead in ""weirdest relatives"" contest!",dr000515
"- How can you accuse MY relatives of being weird??
- YOUR relatives are wackos!
- How dare you say such a thing! I'll have you know my side of the family is highly respected!
- Your family has more nuts than a Waldorf salad!",dr000516
"- There's no question about it, Ralph! Your side of the family definitely has the weirdest relatives!
- Oh, yeah? Name one! Your aunt Sue, the cat lady...your cousin Fred, the tire collector...
- Your uncle Frank, the pack rat...your brother-in-law Phil, the chronic liar...
- I said name ONE! Your nephew Vince, the time traveler...",dr000517
"- Listen, honeybunch...my side of the family may be a little eccentric...
- But YOUR side of the family is downright WACKO!!
- Take, for instance, your crackpot brother-in-law!!
- My crackpot brother-in-law happens to be YOUR BROTHER!! Oh, yeah, huh!",dr000518
"- Honeybunch, I have compiled a list of all your weird relatives.
- This list proves that your side of the family is stranger than mine!
- Ralph, I can prove that your side of the family is stranger in just two words...
- ""Uncle Larry"". OK, you win!",dr000519
"- 'morning, Ralph!
- No-Neck, what are those dark circles over your eyes?
- My latest invention, Ralph...
- Contact lenses with flip-down shades!",dr000520
"- RATS! Something wrong, Norm?
- I'd like to take a nap, dad, but I can't sleep because it's so sunny in here!
- Hold on, Norm! I know what might help...
- Here, wear this bundfold over your eyes!
- OK! Nighty-night!
- Dad! It didn't work!
- Why did you cut holes in it? I'm afraid of the dark!",dr000521
"- Isn't this fun, Ralph? We're both reading books before we go to sleep!
- I love reading. I find it very relaxing. It's a nice way to end the day!
- My book was on the bestseller list for eight months! My friend Kathy recommended it!
- What's YOUR book about? I'm not sure. I've only been able to read the first six words!",dr000522
"- Excuse me, sir, may I help you cross the street? Why?
- In order to earn a merit badge, I need to help an elderly person cross the street!
- I'M NOT ELDERLY!
- I'm prematurely old!",dr000523
"- What a mess!
- Oh, well...
- Refrigerators are a lot like people...
- What's on the inside is more important than what's on the outside!",dr000524
"- Drink from the hose $10 Are you really expecting to attract much business?
- No, I'm targeting a specific clientele.
- Rich people who are really thirsty!",dr000525
"-
- Hee hee hee!
- It's funny how people and their dogs sometimes resemble each other.
- ...isn't it, Wally?",dr000526
"- OK, you'll never get this one...
- Name each member of the Beagle scouts.
- Bill, Conrad, Oliver, Woodstock, and Harriet!
- Rats! I thought you'd miss Harriet! No one can touch me at ""Peanuts"" trivia!",dr000527
"- Whoever said ""No man is an island"" never saw dad in the pool!",dr000528
"- Hello, I'm Ralph Drabble.
- I'm here for my 2:30 doctor's appointment.
- 2:30?? It's now 3:45!!
- We don't get around to our 2:30 appointments until at least 4:15! I like to be early.",dr000529
"- The doctor will see you shortly, Mr. Drabble. Please have a seat.
-
-
- Why did you bring your own chair? I don't want to sit in seats that a bunch of sick people have sat in!",dr000530
"- Having an aquarium in a doctor's waiting room is a good idea.
- Aquariums are tranquil. They promote a sense of peace and well-being. It has a reassuring effect on patients.
-
- How come there are no fish in there? They all died!",dr000531
"-
-
-
- I thought you said the doctor would be right in! GET BACK IN YOUR LITTLE ROOM!",dr000601
"- Hello, Mr. Drabble! How can I help you?
- Well, doc, I've got a little cough, and I...
- Why are you standing way out there?
- I'm leaving for a vacation in Tahiti tomorrow, and I don't want to get sick! Now, hold the stethoscope to your chest!",dr000602
"- How did it go at the doctor's office, Ralph? Is everything OK?
- I spent the past month worrying that I was deathly ill...
- So I finally mustered the courage to see the doctor, and it turns out I've been worrying for nothing!
- Most people would be happy with that news? I wasted an HOUR in that waiting room!",dr000603
"- ...and then Britanny said ""I was sitting there first!"" and I said ""Nah-ahh!""
- And then I said ""Do you want to play ropes?"" and she said ""Only if Megan plays!"" ...Sigh...
- ...but then, after recess, Megan asked if she could borrow my crayons, so I... Penny, excuse me...
- I know you like to talk, but you need to learn that it isn't necessary to tell daddy every little detail of your life, because I...because...
- Tell me all about your date, Penny! Daddy, you don't need to know every little detail of my life!
- Sorry, Penny. Disregard my last comment. Please continue!",dr000604
"- OK, dad...our sunglasses are in place. Go ahead!
- WHOA, THAT'S BRIGHT!! Gimme a break! It was a long winter!",dr000605
"- Oh, no...say it isn't so!
- My worst fear is about to come true...
- My friends surround me, it's time to go home from school...
- And DAD is driving the carpool! I hope everyone likes the GOLDEN OLDIES station!",dr000606
"- Dad is driving the carpool today, and I'm afraid he's going to embarrass me.
- He'll probably try to be funny, and my friends will just think he's weird.
- He hasn't said anything yet. Maybe he senses my concern and he's keeping quiet on purpose.
- Who wants to hear my Daffy Duck impression? This is going to be the longest three miles of my life!",dr000607
"- Mom, why did you let dad drive the carpool?!
- He embarrassed me infront of my peers!
- Son, it's a father's sacred duty to embarrass his children. One day, you'll embarrass YOUR children, and the circle of life will be complete!
- Why did you have to tell everyone I like the Teletubbies? What's wrong with the Teletubbies?",dr000608
"- Oh, no...it looks like dad's driving the carpool, again!
- Mom said not to worry...
- She said she'd make sure he wouldn't embarrass me again.
- Thanks, mom!",dr000609
"-
- My handwriting is getting worse as I get older...
- It used to be that nobody else could read it.
- Now I can't even read it!",dr000610
"- Hey, doc! How ya doin'?
- You do recognize me, don't you?
- I'm sorry...I'm drawing a blank! I'm Ralph! Ralph Drabble!!
- YOU'RE MY DENTIST!!
- I've been a patient of yours for 20 YEARS!! Gee, I'm sorry! Please forgive me!
- I can't believe it! I just ran into my own dentist, and he didn't even RECOGNIZE me!
- Be fair, Ralph...you may have been his patient for 20 years, but you've only gone in to see him TWICE!! That reminds me...I think I'm due for my seven year checkup!",dr000611
"-
-
- CRUNCH!!
- Do we have any more potato chips? I hope not.",dr000612
"- Ralph, don't take such big bites!
- Your sandwich isn't going to run away! Don't inhale it! You're liable to choke to death!
- If you took smaller bites, you'd enjoy your food a lot more!
- Honeybunch, telling me how to eat is like telling Sammy Sosa how to hit home runs!",dr000613
"- Here's your fried chicken, Ralph!
- Now, remember, I want you to eat more slowly!
- Instead of taking huge bites and scarfing everything down, try to take your...
- time. Whoops! I think I just swallowed my moist towelette!",dr000614
"- YOU'RE A LOUSY UMPIRE, STEINBAUER!
- YOU OUGHT TO HAVE YOUR EYES EXAMINED!!
- YOU'RE A DISGRACE TO LITTLE LEAGUE!!
- The game hasn't even started yet, Ralph! This is just my pre-game warm-up!",dr000615
"- I have an announcement to make!
- No one is allowed to mention the name STEINBAUER in this house ever again!!
- Steinbauer? What did Steinbauer do?? Steinbauer?? You mean Mr. Steinbauer, our neighbor? Steinbauer?? What's so bad about Mr. Steinbauer? ...Sigh...",dr000616
"- Ralph, calm down and tell me why you're so angry at Mr. Steinbauer!
- He umpired Patrick's little league game, and called him out at first when he was clearly safe!
- Actually, dad, I looked out to me, too! I had a better view of it, son.
- Better view?? You were in line at the snack bar! YOU CAN SEE A LOT FROM THE SNACK BAR!!",dr000617
